geneID,Cond WT Rep 1,Cond WT Rep 2,Cond WT Rep 3,Cond Mt Rep 1,Cond Mt Rep 2,Cond Mt Rep 3
Solyc09g091990.2.1,153,61,2,172,165,103
Solyc09g092000.2.1,130,92,116,138,132,117
Solyc09g092010.1.1,0,0,0,0,0,0
Solyc09g092020.2.1,5,9,4,10,10,3
Solyc09g092030.2.1,212,243,219,317,348,246
Solyc09g092040.2.1,711,831,643,1095,1093,744
Solyc09g092050.2.1,55,36,10,130,116,104
Solyc09g092060.1.1,2,0,2,1,3,0
Solyc09g092070.2.1,242,144,195,335,301,233
Solyc09g092080.2.1,87,89,99,193,225,158
Solyc09g092090.2.1,164,247,241,288,267,182
Solyc09g092100.2.1,421,202,111,785,825,603
Solyc09g092110.2.1,137,90,257,303,277,239
Solyc09g092120.2.1,1175,1048,1830,1760,1504,1340
Solyc09g092130.2.1,7827,9437,13004,5813,4040,4163
Solyc09g092140.2.1,348,242,171,540,582,458
Solyc09g092150.1.1,19,2,9,18,24,22
Solyc09g092160.2.1,348,204,218,375,348,284
Solyc09g092170.1.1,0,0,0,0,0,0
Solyc09g092180.2.1,36,41,43,74,74,77
Solyc09g092190.1.1,0,0,0,64,89,55
Solyc09g092200.1.1,0,0,0,161,186,69
Solyc09g092210.2.1,3025,6678,10251,2376,1779,1785
Solyc09g092220.2.1,1068,761,1700,2334,1657,1885
Solyc09g092230.2.1,9,4,18,55,35,28
Solyc09g092240.2.1,502,180,119,1177,1193,976
Solyc09g092250.2.1,1572,671,553,2559,2241,1904
Solyc09g092260.2.1,673,469,817,695,563,555
Solyc09g092270.2.1,1402,1199,951,1550,1519,1069
Solyc09g092280.1.1,3,2,2,8,13,11
Solyc09g092290.1.1,1,1,0,4,2,6
Solyc09g092300.2.1,1,1,0,11,16,3
Solyc09g092310.1.1,2,4,0,25,41,15
Solyc09g092320.2.1,19,39,33,53,52,40
Solyc09g092330.1.1,5910,3382,2126,1930,1512,1274
Solyc09g092340.2.1,135,64,43,166,145,118
Solyc09g092350.1.1,3117,2699,5362,5754,4172,4475
Solyc09g092360.2.1,151,138,77,198,216,185
Solyc09g092370.1.1,0,3,0,3,2,0
Solyc09g092380.2.1,17008,14112,11121,17262,15630,12675
Solyc09g092390.2.1,6413,5205,4237,5268,4983,4137
Solyc09g092400.1.1,3,2,5,3,8,4
Solyc09g092410.2.1,2,3,0,6,0,4
Solyc09g092420.1.1,25,6,3,30,29,17
Solyc09g092430.2.1,1832,1090,1103,2083,1840,1461
Solyc09g092440.1.1,47,15,24,82,74,44
Solyc09g092450.2.1,460,328,243,599,664,471
Solyc09g092460.2.1,217,141,76,324,349,240
Solyc09g092470.2.1,0,2,0,0,0,0
Solyc09g092480.1.1,70,69,20,230,160,175
Solyc09g092490.2.1,363,361,213,517,364,411
Solyc09g092500.1.1,621,562,331,714,578,570
Solyc09g092510.2.1,167,62,50,510,494,347
Solyc09g092520.2.1,312,479,231,1165,1191,757
Solyc09g092530.2.1,265,317,242,476,481,372
Solyc09g092540.1.1,6,2,2,78,94,50
Solyc09g092550.2.1,1138,742,457,2419,2515,1823
Solyc09g092560.2.1,108,62,109,42,32,13
Solyc09g092580.2.1,119,115,54,83,84,62
Solyc09g092590.1.1,0,0,0,2,7,8
Solyc09g092600.2.1,0,0,0,36,35,13
Solyc09g092620.2.1,63,53,67,32,38,28
Solyc09g092640.2.1,5,11,4,66,65,35
Solyc09g092670.2.1,173,188,95,263,197,206
Solyc09g092680.2.1,919,519,495,918,877,708
Solyc09g092690.2.1,3,13,0,30,35,36
Solyc09g092700.2.1,4,10,3,30,36,23
Solyc09g092710.2.1,153,80,161,71,86,65
Solyc09g092720.2.1,31,20,40,86,87,64
Solyc09g092730.1.1,0,0,0,0,0,0
Solyc09g092740.2.1,328,311,496,543,429,479
Solyc09g092750.2.1,81,102,127,49,50,41
Solyc09g092760.2.1,84,111,105,398,415,281
Solyc09g097760.2.1,0,1,1,4,12,6
Solyc09g097770.2.1,12649,19944,23805,20000,17863,13271
Solyc09g097780.2.1,152,230,201,245,261,188
Solyc09g097790.1.1,1,3,6,0,4,0
Solyc09g097800.2.1,640,739,1048,240,245,141
Solyc09g097810.2.1,2,0,4,0,0,1
Solyc09g097820.2.1,53,46,53,99,114,98
Solyc09g097830.2.1,604,432,595,754,751,691
Solyc09g097840.1.1,31,15,29,68,77,51
Solyc09g097850.1.1,356,581,642,536,518,432
Solyc09g097860.2.1,112,62,71,428,464,333
Solyc09g097870.2.1,142,78,45,221,256,177
Solyc09g097880.2.1,277,172,219,505,484,407
Solyc09g097890.2.1,45,49,26,63,102,42
Solyc09g097900.2.1,248,329,264,261,240,182
Solyc09g097910.2.1,180,193,105,166,194,150
Solyc09g097920.1.1,133,64,36,147,156,115
Solyc09g097930.2.1,14,34,30,80,61,54
Solyc09g097940.1.1,0,4,0,227,287,164
Solyc09g097950.1.1,0,0,1,0,0,0
Solyc09g097960.2.1,0,0,0,29,28,17
Solyc09g097970.2.1,65,34,30,69,60,74
Solyc09g097980.2.1,67,77,93,97,79,47
Solyc09g097990.1.1,0,0,0,0,0,0
Solyc09g098000.2.1,0,1,1,0,1,0
Solyc09g098010.2.1,0,0,0,7,4,2
Solyc09g098030.2.1,712,530,320,808,748,595
Solyc09g098040.2.1,2623,1376,1463,2619,2511,1872
Solyc09g098050.2.1,17,14,3,69,77,63
Solyc09g098060.2.1,24,30,20,34,30,17
Solyc09g098070.2.1,310,195,185,460,382,313
Solyc09g098080.2.1,0,0,0,6,2,0
Solyc09g098090.2.1,85,57,39,104,109,81
Solyc09g098100.2.1,283,114,20,601,553,420
Solyc09g098110.2.1,127,96,93,178,167,116
Solyc09g098120.2.1,383,843,1272,386,297,278
Solyc09g098130.1.1,231,141,66,321,265,222
Solyc09g098140.2.1,290,488,527,355,347,232
Solyc09g098150.2.1,2248,1576,1309,1697,1400,1261
Solyc09g098160.2.1,27,7,7,64,55,68
Solyc09g098170.2.1,325,361,244,357,367,261
Solyc09g098180.2.1,56,50,24,92,106,86
Solyc09g098190.2.1,42,31,45,71,42,47
Solyc09g098200.2.1,79,62,167,118,91,91
Solyc09g098210.1.1,0,4,8,6,4,7
Solyc09g098220.2.1,98,99,89,118,115,121
Solyc09g098230.2.1,243,207,233,457,434,379
Solyc09g098240.2.1,772,496,264,1021,1038,763
Solyc09g098250.2.1,283,133,42,484,420,317
Solyc09g098260.1.1,125,55,42,162,165,133
Solyc09g098270.2.1,39,27,19,29,37,30
Solyc09g098280.2.1,461,454,921,664,537,419
Solyc09g098290.2.1,2231,1218,774,1155,978,878
Solyc09g098300.2.1,770,1025,1001,1036,957,687
Solyc09g098310.2.1,558,812,750,803,719,583
Solyc09g098320.1.1,0,0,0,0,0,0
Solyc09g098330.2.1,241,197,177,341,330,275
Solyc09g098340.2.1,232,125,96,247,212,172
Solyc09g098350.2.1,27,23,27,47,45,38
Solyc09g098360.2.1,995,1211,1454,1997,1950,1471
Solyc09g098370.2.1,200,118,117,310,289,258
Solyc09g098380.1.1,0,0,0,1,2,0
Solyc09g098390.2.1,145,102,109,193,197,148
Solyc09g098400.1.1,0,0,0,0,0,0
Solyc09g098410.1.1,0,0,0,3,4,3
Solyc09g098420.1.1,178,87,70,874,930,689
Solyc09g098430.2.1,0,0,0,0,0,0
Solyc09g098440.2.1,157,207,350,116,135,103
Solyc09g098450.2.1,593,509,830,445,441,416
Solyc09g098460.1.1,0,0,0,0,0,3
Solyc09g098470.1.1,0,0,0,4,0,0
Solyc09g098480.1.1,0,1,0,0,0,0
Solyc09g098490.2.1,2355,1432,2898,2488,1699,1904
Solyc09g098500.2.1,26,58,70,30,40,30
Solyc09g098510.2.1,2371,472,631,1253,1014,820
Solyc09g098520.2.1,199,126,120,217,235,156
Solyc09g098530.2.1,340,227,198,489,454,329
Solyc09g098540.2.1,9399,6421,3440,5170,4709,3617
Solyc09g098550.2.1,959,1046,1100,1016,834,692
Solyc09g098560.2.1,96,101,100,383,372,321
Solyc09g098570.1.1,0,0,0,0,0,0
Solyc09g098580.2.1,49,24,19,70,89,54
Solyc09g098590.2.1,831,601,581,702,634,526
Solyc09g098600.2.1,589,451,1215,342,281,289
Solyc09g098610.1.1,25,51,48,59,52,39
Solyc09g098620.1.1,0,2,0,17,17,8
Solyc09g098770.1.1,16,13,2,27,21,16
Solyc10g005000.2.1,98,80,91,212,165,128
Solyc10g005010.2.1,8,8,4,8,8,5
Solyc10g005020.2.1,19,17,15,39,42,29
Solyc10g005030.2.1,397,248,119,665,637,505
Solyc10g005040.2.1,58,72,54,88,90,78
Solyc10g005050.2.1,541,676,740,823,806,581
Solyc10g005060.2.1,13556,7195,6465,1744,1540,1356
Solyc10g005080.2.1,407,1587,501,1822,1738,1377
Solyc10g005090.2.1,52,18,11,52,79,78
Solyc10g005100.2.1,608,488,460,345,312,286
Solyc10g005110.2.1,942,778,579,1249,1148,866
Solyc10g005120.1.1,0,0,0,0,0,0
Solyc10g005130.2.1,743,248,236,1107,1129,874
Solyc10g005140.1.1,6,13,5,25,17,10
Solyc10g005150.1.1,0,0,0,0,0,0
Solyc10g005160.1.1,0,0,0,0,0,0
Solyc10g005170.1.1,0,0,0,10,7,9
Solyc10g005180.2.1,365,375,310,488,480,387
Solyc10g005190.1.1,0,0,0,0,0,0
Solyc10g005200.2.1,491,477,215,572,549,363
Solyc10g005210.2.1,1327,1419,636,610,552,447
Solyc10g005220.2.1,2639,1647,2631,3210,2417,2767
Solyc10g005230.2.1,583,673,1245,499,463,323
Solyc10g005240.2.1,0,0,0,0,2,0
Solyc10g005250.2.1,650,462,669,649,454,514
Solyc10g005260.2.1,602,550,384,1322,1367,990
Solyc10g005270.1.1,0,0,0,0,0,0
Solyc10g005280.1.1,332,246,186,471,565,374
Solyc10g005290.2.1,113,85,104,154,132,88
Solyc10g005300.2.1,4596,4520,9893,5439,3836,4505
Solyc10g005310.2.1,128,126,108,142,162,86
Solyc10g005320.2.1,355,292,106,84,91,53
Solyc10g005330.2.1,1091,749,392,1467,1385,1127
Solyc10g005340.2.1,353,359,845,398,251,259
Solyc10g005350.2.1,4,2,0,0,0,0
Solyc10g005360.2.1,23,14,7,23,27,32
Solyc10g005370.2.1,732,502,568,634,635,540
Solyc10g005390.2.1,6,6,1,8,6,5
Solyc10g005400.2.1,19,7,8,27,16,13
Solyc10g005410.2.1,11,13,32,11,11,12
Solyc10g005420.1.1,0,0,0,0,0,0
Solyc10g005430.2.1,1,0,0,2,1,0
Solyc10g005440.1.1,0,2,5,7,3,1
Solyc10g005450.1.1,3,1,2,7,1,3
Solyc10g005460.2.1,6,2,2,11,11,6
Solyc10g005470.2.1,26,73,37,50,76,68
Solyc10g005480.2.1,25,32,30,100,102,99
Solyc10g005490.2.1,431,158,90,476,448,321
Solyc10g005500.2.1,55,63,56,191,168,125
Solyc10g005510.2.1,1159,1268,1762,913,863,683
Solyc10g005520.2.1,194,170,134,315,264,218
Solyc10g005530.2.1,557,383,366,1056,1101,832
Solyc10g005540.2.1,21,12,13,30,49,18
Solyc10g005550.1.1,2,2,2,1,2,0
Solyc10g005560.2.1,2316,3165,4310,2326,2192,1717
Solyc10g005570.1.1,0,0,0,0,0,0
Solyc10g005580.2.1,114,118,158,196,197,160
Solyc10g005590.2.1,512,396,410,933,941,740
Solyc10g005600.2.1,111,90,56,204,175,145
Solyc10g005610.1.1,89,68,95,174,180,121
Solyc10g005620.2.1,149,158,168,123,85,79
Solyc10g005630.2.1,207,148,101,335,282,241
Solyc10g005640.2.1,251,154,129,397,320,237
Solyc10g005650.2.1,1328,693,712,1523,1385,1071
Solyc10g005660.2.1,186,186,393,248,238,215
Solyc10g005670.1.1,452,565,930,334,323,267
Solyc10g005680.1.1,2,0,0,0,2,0
Solyc10g005690.2.1,420,302,300,427,369,255
Solyc10g005700.2.1,1152,479,335,1403,1416,1081
Solyc10g005710.1.1,0,0,1,0,0,0
Solyc10g005720.1.1,169,154,39,183,154,103
Solyc10g005730.2.1,1716,1386,1985,1964,1849,1509
Solyc10g005740.1.1,118,121,120,114,105,82
Solyc10g005750.2.1,566,1009,1714,479,403,330
Solyc10g005760.1.1,0,0,1,142,150,79
Solyc10g005770.2.1,1684,933,778,2075,2025,1444
Solyc10g005780.2.1,72,95,82,92,76,65
Solyc10g005790.2.1,488,188,141,422,447,302
Solyc10g005800.2.1,500,534,704,671,642,501
Solyc10g005810.2.1,78,96,149,114,80,63
Solyc10g005820.1.1,29,34,94,26,24,17
Solyc10g005830.2.1,337,221,240,446,393,332
Solyc10g005840.2.1,63,72,76,140,125,127
Solyc10g005850.2.1,526,270,254,862,838,698
Solyc10g005860.2.1,0,0,0,3,5,3
Solyc10g005870.2.1,18,21,11,31,19,17
Solyc10g005880.2.1,138,155,140,188,177,136
Solyc10g005890.2.1,362,413,483,441,434,305
Solyc10g005900.2.1,128,132,127,202,185,131
Solyc10g005910.2.1,166,120,61,439,429,306
Solyc10g005920.2.1,1035,440,384,1209,1061,842
Solyc10g005930.1.1,103,100,88,132,118,90
Solyc10g005940.1.1,25,115,129,124,101,77
Solyc10g005950.2.1,91,95,73,205,215,157
Solyc10g005960.1.1,665,538,251,1216,1207,911
Solyc10g005970.1.1,0,2,0,3,8,11
Solyc10g005980.1.1,6,6,0,160,181,126
Solyc10g005990.2.1,766,406,393,1116,1065,763
Solyc10g006000.2.1,114,111,74,309,324,211
Solyc10g006010.2.1,365,252,203,316,323,264
Solyc10g006020.2.1,168,166,163,229,198,154
Solyc10g006030.2.1,567,616,641,836,924,659
Solyc10g006040.1.1,220,239,148,254,325,224
Solyc10g006050.2.1,2450,2258,3339,1964,1507,1423
Solyc10g006060.2.1,199,243,643,179,146,112
Solyc10g006070.2.1,1421,1449,1603,2911,2739,2075
Solyc10g006080.1.1,122,226,115,266,145,131
Solyc10g006090.2.1,988,447,376,1517,1424,1122
Solyc10g006100.2.1,171,118,145,248,231,153
Solyc10g006110.2.1,1255,1180,2169,1617,1143,1375
Solyc10g006120.1.1,7,5,6,7,14,14
Solyc10g006130.1.1,269,253,135,473,426,305
Solyc10g006140.2.1,686,659,994,796,656,592
Solyc10g006150.2.1,13,25,6,68,41,32
Solyc10g006160.1.1,0,0,0,2,0,0
Solyc10g006170.2.1,199,167,231,247,260,203
Solyc10g006180.2.1,44,32,18,53,52,25
Solyc10g006190.2.1,64,43,67,115,131,109
Solyc10g006200.2.1,25,5,5,26,35,23
Solyc10g006210.1.1,26,16,1,28,18,22
Solyc10g006220.2.1,51,85,92,133,79,68
Solyc10g006230.2.1,7085,8439,4429,10329,10267,7246
Solyc10g006240.2.1,237,223,257,240,251,208
Solyc10g006250.2.1,137,55,12,189,143,147
Solyc10g006260.2.1,2028,1012,1343,3221,2819,2637
Solyc10g006270.2.1,237,302,476,407,407,312
Solyc10g006280.1.1,0,0,0,83,103,60
Solyc10g006290.2.1,838,877,1273,1078,1058,815
Solyc10g006300.2.1,389,190,132,253,239,162
Solyc10g006310.2.1,348,479,491,196,172,157
Solyc10g006320.2.1,160,184,226,243,184,151
Solyc10g006330.2.1,515,422,155,481,404,382
Solyc10g006340.2.1,1551,1544,2952,2887,2160,2379
Solyc10g006350.2.1,681,446,385,941,965,761
Solyc10g006360.1.1,24,15,14,24,38,47
Solyc10g006370.2.1,407,476,542,490,438,339
Solyc10g006380.1.1,1,1,3,0,0,0
Solyc10g006390.2.1,374,213,98,627,592,567
Solyc10g006400.2.1,1420,984,1353,987,744,700
Solyc10g006410.2.1,142,101,101,139,160,115
Solyc10g006420.2.1,99,123,126,98,88,44
Solyc10g006430.1.1,29,82,70,5,4,1
Solyc10g006440.2.1,2188,1746,3485,2472,1817,2059
Solyc10g006450.2.1,15284,12178,21519,19254,13967,15615
Solyc10g006460.2.1,170,190,233,218,178,183
Solyc10g006470.2.1,1462,1974,2325,1841,1737,1353
Solyc10g006480.1.1,9710,7524,7363,8982,7518,6729
Solyc10g006490.2.1,365,593,788,471,460,362
Solyc10g006500.2.1,113,55,54,76,79,71
Solyc10g006510.2.1,206,249,214,193,171,131
Solyc10g006520.2.1,140,116,148,228,169,145
Solyc10g006530.2.1,49,66,71,56,64,47
Solyc10g006540.2.1,623,252,157,614,580,457
Solyc10g006550.1.1,3,5,7,13,6,2
Solyc10g006560.2.1,1037,1847,1990,1886,2043,1475
Solyc10g006570.2.1,503,385,1031,949,752,819
Solyc10g006580.2.1,2088,2302,2217,3582,3610,2639
Solyc10g006590.1.1,8,0,7,4,6,0
Solyc10g006600.2.1,134,137,122,112,102,100
Solyc10g006610.2.1,295,190,242,280,180,200
Solyc10g006620.1.1,0,0,0,0,0,0
Solyc10g006630.1.1,0,0,0,0,0,0
Solyc10g006640.2.1,20,13,2,35,23,16
Solyc10g006650.2.1,603,625,575,488,442,413
Solyc10g006660.2.1,79,99,103,122,170,101
Solyc10g006670.1.1,7,8,7,21,9,16
Solyc10g006680.1.1,0,1,0,2,0,1
Solyc10g006690.2.1,27,38,28,70,61,64
Solyc10g006700.1.1,67,127,148,121,135,109
Solyc10g006710.2.1,77,36,33,197,117,118
Solyc10g006720.2.1,0,0,0,4,3,0
Solyc10g006730.1.1,351,241,319,390,358,264
Solyc10g006740.2.1,49,101,46,67,57,55
Solyc10g006750.2.1,15,30,19,70,44,41
Solyc10g006760.2.1,546,424,352,757,704,597
Solyc10g006770.2.1,553,386,240,1268,1146,963
Solyc10g006780.2.1,488,185,96,681,658,522
Solyc10g006790.2.1,582,427,440,581,499,478
Solyc10g006800.2.1,267,139,55,401,379,306
Solyc10g006810.2.1,27,27,36,132,115,73
Solyc10g006820.2.1,724,561,855,828,698,657
Solyc10g006830.2.1,11,10,6,13,16,9
Solyc10g006840.2.1,10,8,15,16,16,10
Solyc10g006850.2.1,353,313,669,274,186,145
Solyc10g006860.2.1,96,219,88,156,181,167
Solyc10g006870.1.1,363,224,100,392,410,346
Solyc10g006880.2.1,3259,2085,2436,973,884,752
Solyc10g006900.2.1,2111,1330,1595,3438,3579,2514
Solyc10g006910.1.1,0,0,0,0,0,0
Solyc10g006920.2.1,81,107,84,226,245,152
Solyc10g006930.2.1,314,267,401,345,321,258
Solyc10g006940.1.1,2,0,1,1893,2343,1502
Solyc10g006950.1.1,4,8,5,7,6,10
Solyc10g006960.1.1,308,222,603,261,186,170
Solyc10g006970.2.1,345,313,425,333,299,200
Solyc10g006980.2.1,297,217,307,220,208,134
Solyc10g006990.2.1,248,198,206,406,369,266
Solyc10g007000.2.1,132,92,98,248,288,183
Solyc10g007010.1.1,125,179,283,109,105,75
Solyc10g007020.1.1,0,3,6,2,1,1
Solyc10g007030.1.1,134,88,51,156,133,148
Solyc10g007040.2.1,315,290,411,208,171,138
Solyc10g007050.2.1,43,34,14,72,52,49
Solyc10g007060.2.1,121,102,115,145,155,145
Solyc10g007070.2.1,483,263,223,230,181,162
Solyc10g007080.2.1,54,36,35,68,51,26
Solyc10g007090.2.1,67,41,16,61,50,39
Solyc10g007100.2.1,485,376,210,127,120,78
Solyc10g007110.2.1,598,622,301,710,551,528
Solyc10g007120.2.1,149,67,64,125,140,118
Solyc10g007130.2.1,266,187,178,519,480,409
Solyc10g007140.2.1,1242,842,906,1270,1126,1000
Solyc10g007150.2.1,295,246,293,695,768,589
Solyc10g007160.1.1,0,0,4,3,2,0
Solyc10g007170.1.1,0,0,0,19,24,7
Solyc10g007180.2.1,922,677,641,1322,1291,966
Solyc10g007190.2.1,328,272,308,363,404,266
Solyc10g007200.2.1,255,195,166,231,266,181
Solyc10g007210.1.1,0,0,0,0,0,0
Solyc10g007220.1.1,3,0,0,234,288,210
Solyc10g007230.1.1,2,1,7,690,963,640
Solyc10g007240.1.1,266,567,571,276,178,155
Solyc10g007250.1.1,22,16,17,30,25,28
Solyc10g007260.2.1,253,300,426,307,354,224
Solyc10g007270.2.1,47683,77602,153200,69110,52152,55733
Solyc10g007280.2.1,128,94,51,274,224,191
Solyc10g007290.2.1,10322,4659,5401,6711,5735,4804
Solyc10g007300.1.1,5,0,0,7,17,7
Solyc10g007310.1.1,25,22,32,82,90,96
Solyc10g007320.2.1,517,454,458,762,733,549
Solyc10g007330.1.1,399,290,166,465,495,315
Solyc10g007340.2.1,250,129,152,381,354,276
Solyc10g007350.2.1,334,352,769,346,398,251
Solyc10g007360.2.1,31,46,63,38,37,17
Solyc10g007370.1.1,1768,2425,2445,1292,778,814
Solyc10g007380.1.1,1730,2222,2291,1274,829,813
Solyc10g007390.2.1,1865,1781,2272,2160,1945,1554
Solyc10g007400.2.1,113,64,65,233,284,188
Solyc10g007410.2.1,230,227,315,237,227,158
Solyc10g007420.2.1,275,278,537,172,160,124
Solyc10g007430.1.1,1,0,0,16,17,9
Solyc10g007440.2.1,132,129,68,253,267,197
Solyc10g007450.1.1,0,0,0,0,1,0
Solyc10g007460.2.1,80,82,41,125,124,83
Solyc10g007470.2.1,775,568,508,938,914,684
Solyc10g007480.2.1,6927,4790,5889,6772,6107,4922
Solyc10g007490.1.1,2,0,0,1,4,0
Solyc10g007500.2.1,1393,696,679,1649,1545,1268
Solyc10g007510.1.1,3,1,0,8,12,12
Solyc10g007520.1.1,87,75,40,88,106,69
Solyc10g007530.1.1,1568,1678,2984,804,588,607
Solyc10g007540.1.1,35,40,84,29,9,15
Solyc10g007550.2.1,112,129,120,184,175,157
Solyc10g007560.1.1,1,2,0,12,8,6
Solyc10g007570.2.1,9,3,7,23,22,15
Solyc10g007580.1.1,1,0,0,0,1,0
Solyc10g007590.2.1,1646,1164,848,702,543,534
Solyc10g007600.2.1,1288,1290,1121,1537,1411,1124
Solyc10g007610.2.1,215,164,162,287,310,182
Solyc10g007620.1.1,0,0,0,0,0,0
Solyc10g007630.1.1,0,0,0,0,0,0
Solyc10g007640.2.1,2,0,0,1,0,0
Solyc10g007650.2.1,257,353,499,413,463,287
Solyc10g007660.2.1,14,21,30,44,39,40
Solyc10g007670.2.1,119,194,129,229,220,170
Solyc10g007680.2.1,197,164,221,227,232,183
Solyc10g007690.2.1,6904,7780,4398,8944,9073,6774
Solyc10g007700.2.1,297,314,447,281,277,209
Solyc10g007710.2.1,12,5,12,48,81,53
Solyc10g007720.2.1,1958,1207,2065,1247,1095,967
Solyc10g007730.2.1,117,118,91,95,104,69
Solyc10g007740.2.1,572,389,371,595,589,482
Solyc10g007750.1.1,6,2,5,2,0,6
Solyc10g007760.2.1,713,817,736,844,823,604
Solyc10g007770.2.1,1493,679,525,1758,1731,1422
Solyc10g007780.1.1,521,724,1010,633,467,412
Solyc10g007790.2.1,0,4,0,14,17,6
Solyc10g007800.2.1,32,24,7,356,371,244
Solyc10g007810.2.1,326,211,225,503,540,351
Solyc10g007820.2.1,23,36,34,32,45,32
Solyc10g007830.1.1,49,49,11,313,268,260
Solyc10g007840.2.1,184,116,125,298,250,179
Solyc10g007850.2.1,267,227,226,310,267,252
Solyc10g007860.2.1,0,0,0,27,29,8
Solyc10g007870.2.1,724,811,628,262,266,187
Solyc10g007880.2.1,19,8,19,8,10,21
Solyc10g007890.2.1,9,1,4,2,4,2
Solyc10g007900.2.1,56,49,16,36,39,39
Solyc10g007930.2.1,123,76,57,136,112,95
Solyc10g007940.1.1,9,3,2,22,33,32
Solyc10g007950.2.1,1301,1037,1143,1518,1398,1152
Solyc10g007960.1.1,0,0,0,11,24,13
Solyc10g007970.1.1,0,0,0,0,0,0
Solyc10g007980.2.1,834,1461,1604,1637,1495,1157
Solyc10g007990.2.1,420,442,656,517,545,450
Solyc10g008000.1.1,2,0,2,8,9,10
Solyc10g008010.2.1,276,295,512,427,370,311
Solyc10g008020.2.1,223,236,109,411,408,335
Solyc10g008030.2.1,602,909,335,278,197,194
Solyc10g008040.2.1,24,18,6,41,32,28
Solyc10g008050.1.1,0,3,4,1,2,0
Solyc10g008060.2.1,53,29,11,41,42,33
Solyc10g008070.2.1,334,221,94,498,491,421
Solyc10g008080.1.1,0,0,0,0,0,0
Solyc10g008090.1.1,6,9,15,13,17,0
Solyc10g008100.2.1,23,23,30,46,39,17
Solyc10g008110.2.1,1360,948,1135,1476,1263,1086
Solyc10g008120.2.1,1935,1001,290,129,102,87
Solyc10g008130.2.1,125,161,101,264,291,207
Solyc10g008140.2.1,1129,1190,1299,2066,1981,1440
Solyc10g008150.1.1,72,129,119,30,23,20
Solyc10g008160.2.1,19,15,9,14,21,10
Solyc10g008170.2.1,2,4,2,14,10,16
Solyc10g008180.1.1,1,2,0,79,112,39
Solyc10g008190.2.1,451,821,1191,746,673,524
Solyc10g008200.2.1,314,253,425,242,258,214
Solyc10g008210.2.1,33,18,32,110,148,99
Solyc10g008220.2.1,186,71,24,323,309,235
Solyc10g008230.1.1,105,13,13,242,217,236
Solyc10g008240.2.1,232,120,76,399,463,394
Solyc10g008250.1.1,0,0,1,1,3,2
Solyc10g008260.1.1,2,0,0,2,0,0
Solyc10g008270.2.1,41,28,32,37,23,18
Solyc10g008280.2.1,426,230,141,550,515,406
Solyc10g008290.1.1,0,0,0,0,0,0
Solyc10g008300.2.1,860,629,877,551,541,395
Solyc10g008310.1.1,61,34,22,138,114,63
Solyc10g008320.1.1,369,343,280,614,711,490
Solyc10g008330.2.1,5,4,8,11,21,14
Solyc10g008340.2.1,681,374,310,958,759,650
Solyc10g008350.2.1,31,72,28,104,74,69
Solyc10g008360.2.1,355,405,847,762,510,654
Solyc10g008370.2.1,0,2,2,18,24,13
Solyc10g008380.2.1,0,2,2,18,24,13
Solyc10g008390.2.1,221,256,456,207,210,187
Solyc10g008400.1.1,207,183,230,300,268,211
Solyc10g008410.1.1,458,703,406,343,324,249
Solyc10g008420.2.1,725,584,441,1571,1831,1305
Solyc10g008430.1.1,16,10,2,19,32,16
Solyc10g008440.2.1,231,158,136,102,138,73
Solyc10g008450.1.1,152,85,73,222,278,161
Solyc10g008460.2.1,141,110,111,185,167,122
Solyc10g008470.2.1,64,76,192,62,35,62
Solyc10g008480.2.1,639,552,906,1426,1142,1076
Solyc10g008490.2.1,156,127,85,177,145,162
Solyc10g008500.2.1,120,69,31,143,142,84
Solyc10g008510.1.1,64,45,16,71,89,89
Solyc10g008520.2.1,1268,1416,606,2402,2251,1766
Solyc10g008530.1.1,0,0,0,0,0,0
Solyc10g008540.2.1,11,10,14,55,50,35
Solyc10g008550.2.1,699,684,1948,782,537,534
Solyc10g008560.2.1,468,337,389,599,515,403
Solyc10g008570.2.1,594,503,1063,482,376,422
Solyc10g008580.1.1,52,37,33,89,111,68
Solyc10g008590.1.1,6,10,8,33,24,30
Solyc10g008600.2.1,309,265,219,391,449,310
Solyc10g008610.1.1,5,1,5,3,9,9
Solyc10g008620.2.1,27,17,11,48,50,29
Solyc10g008630.2.1,395,305,193,427,407,316
Solyc10g008640.2.1,727,624,1254,701,574,560
Solyc10g008650.1.1,6,2,2,0,0,0
Solyc10g008660.1.1,34,23,1,33,26,22
Solyc10g008670.2.1,50,59,26,49,39,44
Solyc10g008680.1.1,6,0,0,71,55,38
Solyc10g008690.1.1,0,0,0,0,0,0
Solyc10g008700.1.1,0,0,0,0,1,0
Solyc10g008710.2.1,55,54,82,64,66,62
Solyc10g008720.2.1,54,56,66,104,78,66
Solyc10g008730.2.1,125,194,405,97,88,63
Solyc10g008740.2.1,1636,1616,1108,2144,2002,1546
Solyc10g008750.2.1,50,76,81,59,47,74
Solyc10g008760.2.1,398,441,488,310,277,221
Solyc10g008770.2.1,391,394,429,363,326,268
Solyc10g008780.1.1,30,20,28,94,110,83
Solyc10g008790.2.1,64,70,54,161,154,127
Solyc10g008800.2.1,169,155,117,258,246,173
Solyc10g008810.2.1,0,0,0,0,0,0
Solyc10g008820.2.1,2502,4253,2909,1944,1397,1394
Solyc10g008840.2.1,332,310,779,223,193,160
Solyc10g008850.1.1,56,43,39,66,43,48
