Domain,Phylum,Class,Order,Family,Genus,Species,Abundance,Consortium,Date,Names,Freezer_Stock,Combined,Substrate,Freezer2
Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,uncultured_bacterium,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,uncultured,NA,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,NA,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,NA,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,0319-7L14,0319-7L14,uncultured_bacterium,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,NA,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,uncultured_Bacteroidetes,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,uncultured_bacterium,2.14e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,NA,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,U29-B03,uncultured_rumen,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,metagenome,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,uncultured_bacterium,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,NA,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured,NA,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,NA,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,uncultured_bacterium,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,metagenome,2.16e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082,uncultured_bacterium,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter,uncultured_bacterium,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,uncultured_rumen,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,uncultured_bacterium,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium,uncultured_bacterium,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,uncultured_rumen,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,2.2e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,Bacteroidales_RF16_group,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,uncultured_bacterium,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,UCG-012,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_ventriosum_group,uncultured_bacterium,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,metagenome,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,uncultured_bacterium,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus_albus,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,BD7-8,BD7-8,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer_adhaerens,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,uncultured,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA,NA,2.23e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavirhabdus,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Blastocatellia,24-Nov,24-Nov,24-Nov,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,uncultured_bacterium,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Desulfuromonadaceae,NA,NA,2.31e-5,E209,2023-01-06,E209_Jan_6,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_bacterium,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_bacterium,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Anaeroplasma,uncultured_bacterium,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,uncultured_bacterium,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,NA,2.31e-5,E209,2022-12-19,E209_Dec_19,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Selenomonas,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,NA,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NK4A136_group,NA,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,0319-7L14,0319-7L14,0319-7L14,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,[Eubacterium]_nodatum_group,NA,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,NA,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,uncultured_rumen,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,uncultured,uncultured,uncultured,uncultured_bacterium,2.34e-5,E209,2022-12-09,E209_Dec_9,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Clostridia,Hungateiclostridiaceae,UCG-012,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_bacterium,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,uncultured_bacterium,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,uncultured_bacterium,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured_bacterium,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia_meningoseptica,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,NA,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Citrifermentans,uncultured_bacterium,2.38e-5,E209,2023-01-30,E209_Jan_30,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722,NA,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_bacterium,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,uncultured,NA,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,probable_genus_10,uncultured_rumen,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,2.39e-5,E209,2022-12-14,E209_Dec_14,NA,Other < 1%,TPA,Bioreactor
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,NA,NA,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Eikenella,uncultured_bacterium,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,NA,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_ventriosum_group,uncultured_bacterium,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,uncultured_rumen,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_gauvreauii_group,uncultured_bacterium,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,D05-2,uncultured_bacterium,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,NA,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured_bacterium,2.47e-5,E209,2023-01-17,E209_Jan_17,NA,Other < 1%,TPA,Bioreactor
Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae,uncultured_archaeon,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,uncultured_bacterium,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,uncultured_bacterium,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,NA,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA,2.47e-5,E209,2023-01-25,E209_Jan_25,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uncultured_bacterium,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,uncultured_bacterium,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoactinomyces,NA,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,metagenome,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,Rs-E47_termite_group,NA,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,NA,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Moorellia,Desulfitibacterales,Desulfitibacteraceae,Desulfitibacter,NA,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus_albus,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,uncultured,uncultured_bacterium,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Actinobacteriota,Actinobacteria,PeM15,PeM15,PeM15,metagenome,2.5e-5,E209,2022-12-28,E209_Dec_28,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,uncultured_bacterium,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,uncultured_bacterium,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,uncultured_bacterium,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,uncultured_bacterium,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Marinilabilia,NA,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,uncultured_rumen,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,NA,2.51e-5,E209,2023-01-11,E209_Jan_11,NA,Other < 1%,TPA,Bioreactor
